191,820
367,291
172,946
679,178
851,305
802,605
842,133
344,901
208,759
769,542
361,184
260,920
950,773
284,486
304,904
674,649
124,522
911,607
987,32
429,446
435,757
378,477
349,44
401,264
285,591
324,107
29,775
848,711
665,288
615,893
529,279
42,811
0,778
158,601
498,357
489,699
94,801
392,604
397,723
147,567
850,336
825,164
12,244
788,620
155,337
931,202
230,954
989,922
83,51
744,254
425,700
355,367
1,989
460,333
26,803
965,564
508,423
772,866
573,380
555,531
915,414
639,954
799,129
374,873
879,123
948,822
993,688
476,800
905,79
505,315
412,965
396,120
652,747
282,784
851,272
624,463
344,719
115,877
392,281
210,477
107,660
747,714
520,375
217,236
545,395
517,767
608,938
351,511
142,531
372,515
279,278
872,307
260,219
104,607
91,943
360,703
63,370
177,258
878,854
334,535
772,755
940,821
796,69
932,146
9,137
550,569
872,851
705,834
424,143
78,698
246,34
395,182
179,150
441,878
297,787
886,738
602,382
970,192
996,656
649,234
492,527
495,846
227,938
922,221
879,777
864,170
66,971
0,860
634,137
944,424
282,668
853,9
135,358
249,352
940,510
268,541
727,218
905,247
883,262
335,646
594,451
379,630
516,472
193,812
645,132
230,125
460,462
762,618
785,737
966,340
745,354
238,840
855,463
147,915
354,128
346,127
142,907
200,920
758,210
63,6
373,833
729,886
636,567
874,397
860,184
452,858
270,621
314,255
678,886
361,82
561,910
103,208
741,39
587,747
660,165
606,77
905,536
123,401
469,577
31,576
343,962
595,322
782,791
681,289
262,189
957,543
521,781
765,220
713,694
82,719
364,329
342,631
941,51
994,500
100,413
781,249
307,312
595,868
583,868
28,85
576,732
711,861
866,198
100,987
748,206
718,49
858,302
327,905
230,569
234,198
919,737
67,933
801,333
63,218
405,731
174,5
147,676
627,512
440,446
442,347
262,693
30,337
890,670
242,962
521,975
857,31
89,546
169,58
240,470
820,459
720,495
711,282
404,383
831,86
557,334
886,273
285,178
494,403
427,875
869,411
452,378
101,310
447,765
734,477
240,961
993,562
846,531
77,438
73,198
848,4
321,412
567,101
891,960
286,748
898,881
758,539
674,475
626,134
667,767
681,441
639,245
841,389
598,708
778,496
270,253
495,187
395,317
976,890
374,452
733,224
753,971
271,123
952,95
909,643
443,423
900,59
569,981
822,650
15,75
562,367
997,38
466,925
513,767
744,218
731,636
862,615
740,793
371,886
506,330
564,128
272,511
540,668
561,577
56,310
270,576
936,943
628,854
250,597
400,849
832,519
850,984
522,616
992,692
235,113
227,899
122,740
976,897
550,749
520,148
506,938
541,864
145,126
133,98
150,312
585,243
228,952
294,289
310,193
189,126
567,543
448,71
713,471
965,529
865,833
286,171
989,831
578,123
245,738
728,764
359,458
660,617
477,723
899,206
809,906
79,443
935,643
239,86
359,58
525,499
293,188
24,88
774,959
660,284
968,281
53,680
921,529
653,939
154,278
112,254
151,30
143,933
53,416
398,613
37,410
249,267
259,506
965,813
230,72
647,579
226,889
929,548
243,212
702,352
360,850
58,71
898,771
476,399
127,122
493,808
386,191
529,110
311,746
391,287
131,596
502,435
449,127
670,216
53,990
155,597
601,285
452,734
761,481
236,436
273,200
237,433
368,286
80,559
619,116
794,945
372,153
215,705
188,21
910,448
428,339
437,304
347,585
244,471
219,191
955,226
455,164
505,533
50,429
969,498
680,95
667,264
401,516
260,356
494,621
816,794
172,848
282,335
945,197
436,890
321,827
860,984
164,677
459,670
509,964
142,806
636,443
331,303
192,595
811,75
108,174
936,155
191,457
104,834
823,968
485,421
228,659
602,989
859,634
145,184
794,943
63,323
316,725
263,932
339,793
780,790
409,771
374,960
542,972
282,607
84,417
916,345
512,156
457,903
676,518
351,685
56,614
737,663
838,670
511,551
936,287
300,483
216,393
174,894
859,739
645,184
839,194
358,981
392,553
770,562
274,234
72,142
24,129
807,285
6,261
4,464
996,905
874,865
688,865
419,988
735,518
802,441
632,291
571,222
513,326
782,89
126,983
838,897
116,493
560,573
449,871
879,330
774,101
505,978
210,811
255,932
91,431
618,106
274,494
448,618
371,916
262,17
242,538
689,63
912,933
199,72
176,378
808,669
183,414
278,444
10,459
897,610
669,244
323,114
794,448
659,81
797,699
874,750
400,757
145,700
600,228
195,224
51,524
530,850
152,63
959,58
850,25
378,953
50,487
690,109
620,777
838,365
