834,116
486,771
363,404
37,662
722,302
856,934
448,451
228,291
468,614
647,674
1000,306
692,936
849,902
310,653
849,440
192,756
805,377
890,485
431,112
858,840
173,587
608,124
855,520
411,849
141,723
567,311
187,849
62,503
653,647
163,430
103,553
831,443
602,449
276,723
969,338
459,26
347,108
560,1
935,23
943,987
29,574
812,454
598,666
717,110
627,115
107,695
858,395
879,918
585,165
39,934
918,294
488,809
629,157
778,882
508,762
415,264
853,983
624,483
677,266
193,321
799,532
711,422
675,842
34,701
449,679
750,871
355,700
795,787
82,547
126,848
495,880
18,757
335,661
957,743
810,544
115,975
217,469
764,8
471,418
598,939
215,189
851,574
172,203
549,714
423,786
652,86
448,800
797,94
794,267
43,802
761,903
125,192
315,567
808,869
28,660
896,389
257,246
263,30
611,758
557,930
904,170
763,509
511,645
31,635
492,59
497,881
952,810
805,507
285,395
977,938
492,944
657,636
22,458
708,967
756,430
715,948
328,233
924,201
430,742
303,655
719,488
353,235
992,339
167,70
4,118
632,714
312,637
346,294
912,330
342,385
923,41
313,360
125,277
479,961
860,125
702,755
702,791
849,656
518,688
579,755
848,380
457,800
787,342
507,351
582,889
737,775
779,209
97,931
347,918
14,799
567,401
905,64
891,652
923,53
268,902
394,954
246,751
265,275
561,978
586,346
591,227
644,182
811,28
779,336
930,142
154,1
540,577
393,943
61,843
626,181
184,509
749,65
208,927
699,864
230,997
75,735
334,684
645,777
614,768
493,859
661,820
468,133
752,465
621,562
169,481
258,848
130,203
370,934
171,449
51,698
883,894
57,84
587,569
90,854
567,430
476,495
623,306
666,865
651,192
670,739
311,274
456,899
717,313
635,97
597,149
601,575
509,268
503,296
365,787
210,937
230,613
647,60
958,590
598,796
202,660
662,537
743,410
760,468
864,250
300,364
810,838
757,581
213,386
0,242
635,535
345,905
887,965
230,940
306,5
694,848
23,584
650,543
201,196
851,526
10,21
67,100
368,843
481,933
683,475
990,511
169,158
174,151
866,160
261,414
302,637
296,304
664,859
909,382
953,482
309,712
850,156
697,764
591,626
760,359
109,270
630,318
877,224
992,109
435,983
94,958
37,297
133,290
973,534
212,882
47,116
223,360
637,65
680,102
335,774
453,787
615,888
767,652
140,451
693,744
577,50
427,431
220,596
661,824
832,342
552,756
136,485
955,593
99,764
113,456
76,257
433,535
59,57
771,566
74,269
691,832
787,815
70,678
832,233
295,946
574,326
253,297
425,50
656,952
629,236
535,827
626,207
709,256
365,442
801,412
307,638
735,896
176,430
769,206
630,673
313,485
101,867
286,729
114,336
774,641
309,801
449,511
418,205
927,204
436,554
18,13
870,740
993,12
971,62
990,862
48,417
214,701
228,503
208,338
340,609
825,918
292,170
178,637
770,937
464,926
481,592
485,709
839,296
292,588
759,421
141,494
422,323
578,875
971,513
152,144
477,71
704,196
563,820
399,394
306,931
685,468
904,988
533,304
836,581
565,648
792,775
194,799
141,706
649,479
464,724
817,728
280,651
274,89
542,886
368,850
900,181
944,14
957,641
746,996
769,473
178,452
404,190
294,42
523,380
821,863
400,590
954,741
205,809
240,73
718,307
407,408
523,18
148,313
5,765
679,564
147,907
399,261
818,86
413,259
727,940
257,26
408,422
898,958
715,945
138,529
680,297
33,689
118,534
919,276
642,576
50,121
832,79
967,402
682,883
733,951
88,924
956,154
233,818
950,65
618,422
479,183
848,122
293,328
427,821
872,851
569,452
704,83
167,354
414,759
553,358
29,649
934,35
64,4
942,156
181,390
561,824
922,920
787,701
493,280
677,425
446,244
990,732
311,85
999,759
973,226
482,914
319,341
188,106
678,280
757,707
469,642
941,717
541,173
302,561
981,884
482,791
335,766
222,275
532,76
472,938
906,808
67,289
88,380
783,179
70,378
218,839
832,76
303,688
236,233
245,279
644,908
36,898
42,694
54,824
772,866
780,445
492,455
704,448
500,707
24,871
519,800
857,712
830,870
246,390
32,830
661,974
956,732
262,924
927,222
750,576
820,740
148,143
408,28
537,210
498,386
551,388
97,182
443,967
210,461
475,436
3,750
833,910
413,438
168,978
651,877
187,830
97,770
606,3
456,642
988,974
497,451
28,835
479,90
43,391
31,936
456,310
942,426
162,914
504,882
762,418
515,319
125,832
469,11
783,360
152,286
307,524
80,575
949,49
424,555
835,33
95,948
718,40
46,820
91,913
640,217
217,615
520,635
96,482
422,478
271,205
762,114
828,539
260,109
956,528
882,32
494,2
961,894
207,574
540,865
474,836
165,813
315,589
929,190
434,20
680,611
709,890
645,342
459,373
992,658
47,991
997,71
222,429
935,293
779,147
492,521
241,662
3,542
863,913
983,7
884,942
560,573
852,936
878,475
746,163
747,296
952,633
697,777
384,652
172,301
741,703
189,896
905,928
54,883
505,225
648,540
865,805
422,642
386,664
281,746
640,344
104,487
39,420
304,994
399,210
700,759
204,561
474,152
656,929
923,574
658,647
139,267
346,970
584,485
504,131
97,48
420,227
35,705
595,796
479,404
24,513
205,538
41,910
280,64
196,940
955,560
899,71
785,168
732,776
492,416
521,560
419,504
840,159
53,344
310,899
379,949
952,383
30,147
836,524
529,79
535,172
565,437
908,928
918,377
101,782
343,328
629,931
801,390
735,372
127,871
403,155
874,798
455,823
135,387
88,590
595,321
79,649
628,409
915,382
983,799
600,179
557,423
121,647
553,869
76,176
946,679
243,895
452,3
975,464
727,357
338,796
465,912
887,200
705,254
385,519
438,885
636,8
824,26
109,352
14,515
636,655
820,220
279,628
115,977
210,719
208,924
289,966
132,234
600,320
407,407
362,885
637,696
370,855
76,924
357,895
114,901
13,973
298,448
185,256
576,337
31,813
382,686
509,767
807,105
76,874
9,745
348,452
620,969
389,451
175,162
526,107
855,47
282,25
223,9
164,767
332,306
935,215
401,162
983,506
565,354
842,737
515,426
749,252
55,698
273,374
432,575
17,327
385,732
119,659
165,442
27,255
477,744
673,5
319,50
578,291
323,41
666,610
389,41
143,528
179,609
878,730
280,621
264,31
558,919
660,885
42,441
67,996
325,564
269,846
201,51
423,790
405,877
334,719
89,891
384,926
381,909
475,885
76,523
582,699
487,691
519,116
239,96
500,769
235,442
447,435
200,184
434,882
636,836
580,994
142,343
930,923
264,713
114,676
969,249
805,279
203,812
813,863
509,741
805,220
13,688
370,138
394,46
449,35
72,794
771,484
475,164
808,922
55,679
740,643
265,518
84,899
294,783
799,919
508,195
799,955
404,193
656,265
367,742
885,688
778,775
72,527
690,476
888,272
322,650
748,404
730,759
771,796
267,311
911,978
70,419
151,527
583,933
394,275
105,535
51,826
415,301
968,870
381,152
623,157
523,916
203,309
690,657
617,764
948,593
138,17
109,995
233,215
227,189
553,670
10,224
988,964
536,244
665,327
635,58
813,486
446,491
0,261
467,717
131,275
752,13
878,748
613,732
655,38
597,627
866,142
94,62
443,930
160,814
198,53
867,914
844,959
18,633
143,754
280,628
937,555
954,147
542,449
858,63
713,668
188,547
345,164
295,675
39,300
707,824
531,35
551,887
338,867
875,154
1000,190
941,325
873,322
663,297
619,629
961,842
411,806
743,921
120,6
24,757
886,624
70,967
723,964
568,909
723,774
961,901
67,759
245,170
432,883
129,884
711,899
231,916
462,905
94,537
469,856
402,169
632,475
650,121
10,5
661,898
54,56
674,403
628,962
316,532
747,282
634,408
667,578
499,941
760,630
753,319
935,253
872,299
980,273
698,859
684,550
105,846
733,78
546,558
918,930
768,352
739,262
733,815
527,31
35,308
875,635
772,886
914,789
486,238
303,433
427,819
526,823
770,688
619,862
939,114
899,479
366,128
249,969
34,977
0,396
975,615
498,413
659,538
779,187
575,559
794,482
904,799
702,714
193,9
814,707
742,899
911,352
287,154
250,856
849,962
631,501
887,781
520,748
282,768
958,161
188,654
636,695
210,880
820,282
312,807
406,94
507,150
51,748
859,552
743,240
361,524
351,15
321,493
423,596
898,465
950,362
250,168
626,124
679,403
582,609
426,133
425,154
895,524
551,804
948,110
713,591
962,161
973,891
126,522
218,97
175,407
447,935
276,720
454,882
736,573
478,728
854,702
221,822
139,934
563,698
525,314
647,187
386,908
106,401
903,578
89,489
906,791
465,338
184,792
920,117
562,747
718,759
265,329
70,894
341,803
558,580
14,126
826,429
418,757
278,471
425,217
690,137
579,481
624,167
414,724
86,555
856,859
618,907
571,536
840,511
328,515
775,455
248,45
571,115
361,96
813,836
638,811
963,371
213,525
704,904
56,93
422,123
689,956
251,987
303,135
863,781
547,722
684,355
353,484
982,879
704,709
68,286
991,359
965,348
246,74
465,322
221,486
119,555
600,454
696,541
774,894
542,158
328,370
456,652
218,213
998,43
179,670
224,462
282,880
257,518
490,784
991,941
71,147
85,807
183,724
145,390
71,157
616,588
424,765
992,185
230,644
841,934
467,889
47,937
2,453
400,343
600,789
346,814
818,16
359,4
468,241
86,573
690,832
661,563
178,550
313,541
830,682
29,847
136,260
794,570
264,583
396,873
386,48
470,629
866,914
716,324
532,978
622,175
62,797
977,47
29,686
551,936
813,803
257,391
481,983
932,848
693,981
899,278
349,930
263,615
125,954
259,412
739,302
730,818
808,697
128,147
404,609
174,461
195,594
895,724
14,700
206,755
586,618
82,497
740,879
698,446
350,827
864,405
234,124
201,817
39,432
890,716
812,498
444,338
538,884
39,439
51,360
295,437
152,522
341,71
159,26
744,422
548,487
948,390
652,154
577,418
244,859
425,267
245,853
414,921
489,427
990,283
639,428
581,65
294,324
527,6
893,594
442,310
280,786
60,25
605,943
481,167
465,342
390,399
647,445
688,41
32,764
789,292
716,277
984,128
591,523
566,77
731,475
285,649
926,358
170,522
66,877
888,665
416,656
767,929
296,376
498,492
976,297
463,405
212,988
936,164
408,87
709,560
582,576
428,358
115,399
359,283
241,903
764,754
190,413
810,568
846,71
335,795
59,637
608,297
600,933
536,564
212,333
646,347
472,803
405,153
66,822
932,569
4,793
883,14
152,482
200,393
322,605
466,130
212,613
308,117
956,527
710,483
454,255
589,924
734,609
419,927
156,771
855,167
653,196
375,890
355,526
204,789
789,444
788,969
495,365
1000,670
640,193
298,571
23,843
419,576
892,418
171,308
48,791
756,545
213,807
147,134
717,646
880,543
859,815
319,695
244,98
313,413
230,433
725,259
14,91
862,496
397,329
516,499
748,439
886,272
214,509
136,150
782,813
113,295
797,738
148,656
937,763
12,815
226,107
946,382
189,930
389,32
831,65
322,321
582,550
331,911
43,620
361,143
356,807
956,89
380,669
18,776
223,348
974,685
408,848
337,347
890,651
83,567
816,898
983,664
376,845
421,652
506,47
48,940
921,261
702,288
727,878
110,70
414,891
889,849
458,47
570,356
730,459
34,511
995,785
795,626
138,418
298,51
802,924
134,900
402,774
447,923
647,440
759,290
655,460
703,832
671,223
437,729
716,838
458,141
383,259
371,948
818,441
201,201
540,984
585,184
801,769
587,550
996,859
730,752
175,847
928,347
412,608
38,29
624,379
312,644
504,84
925,953
609,836
105,377
950,718
365,772
457,296
888,184
528,690
83,651
398,66
476,520
533,744
801,916
380,764
654,377
180,49
561,680
431,13
722,246
823,532
535,371
822,2
335,555
483,5
18,510
533,766
257,470
994,649
856,543
346,888
882,144
982,482
852,141
614,86
688,20
510,278
800,715
454,724
684,49
326,87
632,438
306,883
775,941
347,332
352,749
216,682
980,842
980,471
430,168
27,785
381,707
398,450
534,407
97,977
561,877
506,448
209,249
645,729
758,924
82,929
867,478
562,991
28,403
34,352
282,204
229,488
284,191
603,880
506,529
983,135
395,347
254,443
278,772
894,40
93,946
585,114
696,129
526,747
396,410
595,503
326,159
81,395
972,124
468,765
237,352
88,934
72,822
124,427
311,582
809,735
640,189
750,650
858,982
853,368
517,910
257,869
729,485
462,716
457,213
55,717
8,369
809,78
204,359
944,477
434,315
408,452
697,384
812,84
933,372
683,471
183,88
61,823
828,909
698,814
533,321
102,631
761,147
980,763
432,844
773,181
940,127
410,943
356,290
965,331
495,894
743,609
136,395
214,311
761,236
391,188
389,20
380,228
803,658
934,408
524,528
356,177
863,648
446,563
54,510
664,13
451,27
239,361
245,409
163,479
921,266
155,806
912,761
949,226
804,536
652,392
817,992
804,145
420,815
818,315
48,683
230,399
774,108
45,425
229,357
694,929
143,647
193,759
410,853
446,684
260,438
539,777
298,856
424,307
635,841
377,858
9,230
630,626
829,597
97,96
546,370
703,560
491,427
779,383
375,982
392,927
101,927
133,247
693,958
897,708
436,972
696,890
578,861
286,399
742,998
137,295
48,361
237,20
849,441
68,659
60,446
101,279
343,85
