161,922
373,723
2,929
151,848
384,727
404,264
92,99
9,684
593,174
929,88
37,74
947,362
495,799
700,60
744,239
105,860
281,444
655,608
820,562
591,383
537,552
891,417
600,576
889,861
1,113
728,429
753,240
276,874
287,323
581,848
81,314
272,518
329,576
781,654
317,882
592,343
346,84
614,4
746,744
107,901
746,813
769,996
902,571
158,906
759,597
486,938
415,202
952,550
595,794
417,709
169,206
579,881
848,434
890,923
537,703
748,180
552,784
784,497
893,458
123,978
185,657
846,723
738,112
350,980
498,87
868,615
56,191
724,680
194,453
115,884
424,669
212,402
198,30
110,926
859,891
705,989
877,239
561,325
900,310
121,73
943,380
256,661
833,848
946,698
162,459
706,365
942,978
148,95
680,863
601,140
37,134
644,763
177,223
846,18
470,546
854,294
798,740
409,117
38,448
182,189
811,571
572,36
999,253
94,962
334,170
672,108
254,810
44,792
124,810
229,140
929,172
63,350
5,936
989,777
936,817
763,598
164,182
164,871
473,598
677,329
728,37
197,868
816,94
110,166
425,487
263,739
455,961
138,289
785,626
916,451
638,527
892,947
29,199
569,332
51,508
71,340
433,271
53,890
338,770
444,939
333,823
660,190
146,257
637,587
677,678
694,402
581,392
823,600
460,619
610,754
401,846
841,564
716,729
57,361
78,925
609,409
708,406
258,149
154,401
681,89
646,384
490,826
119,7
590,168
921,840
678,571
43,906
677,687
297,152
481,749
216,85
696,300
863,688
246,514
420,220
753,639
50,57
18,295
508,465
705,548
456,593
941,862
929,867
705,379
372,184
563,676
563,548
698,447
193,694
49,523
727,537
302,506
939,811
215,547
555,758
288,246
212,517
648,918
486,291
509,594
228,603
991,860
523,715
907,536
151,722
764,775
923,23
208,679
419,711
990,667
964,355
541,570
547,619
754,122
678,10
889,107
822,447
117,313
287,178
513,506
742,216
124,747
527,16
362,432
67,800
613,879
591,201
78,522
470,44
176,934
913,497
248,953
849,784
815,107
610,26
765,180
989,138
987,22
532,16
717,107
746,978
71,188
408,710
456,52
486,621
420,874
849,337
158,66
143,173
668,514
421,179
403,356
588,130
803,983
781,537
632,457
336,862
907,777
519,902
68,436
98,961
888,284
983,451
218,406
879,235
518,219
477,681
756,172
917,572
733,448
141,895
410,27
267,888
178,902
842,951
147,921
997,775
198,655
117,984
360,105
142,569
85,882
332,282
797,272
273,703
943,832
554,447
871,5
942,303
835,161
488,860
639,175
12,414
707,157
793,823
537,116
911,776
64,467
186,789
791,954
728,684
463,505
546,320
931,28
259,156
129,528
659,597
269,715
500,145
4,490
371,457
917,420
774,435
825,720
914,938
419,622
821,398
826,622
475,547
161,227
80,343
779,657
276,729
164,851
767,5
513,243
354,606
299,652
681,878
772,753
122,670
380,520
695,129
102,819
896,932
950,821
993,975
59,83
10,715
351,879
521,462
163,177
98,262
454,342
156,905
749,572
942,703
382,93
456,644
585,811
118,284
659,231
795,467
12,165
697,911
825,776
288,951
711,973
224,182
147,544
841,95
365,193
482,88
271,270
751,130
971,973
584,492
31,499
745,107
275,342
241,18
27,617
629,468
454,316
99,242
263,560
739,100
989,58
9,400
274,97
352,713
496,768
993,166
134,494
93,101
31,118
412,303
598,658
585,21
220,902
153,888
164,871
678,539
589,118
221,176
811,733
385,626
19,263
656,988
227,152
419,107
298,84
705,803
108,688
709,806
43,522
457,144
716,640
439,381
155,278
99,747
999,932
29,634
832,625
750,252
796,72
59,510
357,293
979,244
623,683
492,663
150,76
494,286
496,656
244,271
880,375
420,849
409,934
907,249
32,380
56,812
398,409
725,856
472,133
341,932
643,267
823,806
9,223
788,749
307,209
702,672
719,709
383,641
826,557
296,490
380,584
76,713
362,362
18,504
229,297
286,579
939,61
280,487
898,853
926,572
107,507
273,148
223,301
419,761
387,871
469,274
930,143
953,480
98,785
31,97
523,41
120,118
750,600
243,788
849,126
494,921
226,70
37,668
709,483
511,949
871,142
373,854
619,818
143,239
189,390
812,640
879,718
768,279
16,57
158,204
936,317
59,612
845,117
354,149
334,595
10,126
133,574
790,827
264,142
584,311
79,345
860,615
432,82
865,487
731,962
670,90
342,819
731,201
676,256
790,150
653,357
866,897
64,940
803,205
530,788
88,273
644,730
402,691
37,929
174,29
2,385
208,966
483,312
651,392
468,208
991,750
193,692
815,306
981,805
342,638
274,205
720,204
995,473
38,332
278,312
527,684
986,55
203,961
811,614
78,483
728,646
297,512
506,819
629,795
336,271
637,754
707,540
726,805
242,505
584,52
103,473
618,430
869,40
972,1
569,470
349,997
186,552
33,97
830,114
341,973
927,189
394,140
120,755
434,864
959,62
670,540
991,348
379,451
983,823
439,649
61,625
29,935
263,573
349,480
744,104
938,363
856,208
601,445
22,134
691,172
966,375
374,182
703,86
903,617
347,500
326,268
848,216
71,432
110,968
970,67
461,29
389,593
454,412
918,175
991,296
333,104
806,117
647,169
579,115
922,262
49,568
734,749
227,641
496,531
986,351
533,7
570,364
36,783
242,193
72,853
769,935
732,723
743,909
107,147
260,649
884,645
136,183
716,504
3,906
629,836
773,673
233,726
327,139
477,880
648,304
191,7
62,148
298,914
692,823
163,179
115,457
61,209
708,516
243,151
901,490
398,119
651,453
945,894
360,593
253,649
807,691
379,317
33,701
504,4
296,501
624,544
954,619
768,778
983,724
394,537
717,386
723,923
345,511
239,628
25,873
867,821
228,178
890,857
544,835
387,761
375,875
13,456
305,491
818,914
326,150
450,180
599,130
190,225
869,898
633,44
290,203
313,900
635,92
959,426
409,747
83,613
331,567
984,73
389,479
273,236
146,45
159,504
